center,left,right,target,var1,var2,speed
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_23_241.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_23_241.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_23_241.jpg,0,1,0,19.99374
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_23_313.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_23_313.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_23_313.jpg,0,0.9328851,0,20.35979
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_23_386.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_23_386.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_23_386.jpg,-0.01886792,0.7236035,0,20.62965
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_23_457.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_23_457.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_23_457.jpg,-0.05660377,0.4745049,0,20.98674
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_23_525.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_23_525.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_23_525.jpg,-0.09433963,0.2834488,0,21.18732
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_23_604.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_23_604.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_23_604.jpg,-0.1320755,0.03323869,0,20.68607
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_23_673.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_23_673.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_23_673.jpg,-0.1320755,0,0,20.3336
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_23_742.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_23_742.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_23_742.jpg,-0.1698113,0,0,19.77721
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_23_820.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_23_820.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_23_820.jpg,-0.2075472,0,0,19.02661
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_23_888.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_23_888.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_23_888.jpg,-0.2264151,0,0,18.72982
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_23_956.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_23_956.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_23_956.jpg,-0.245283,0,0,18.12619
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_032.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_032.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_032.jpg,-0.2641509,0,0,17.50619
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_100.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_100.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_100.jpg,-0.2830189,0,0,16.73864
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_173.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_173.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_173.jpg,-0.2830189,0,0,16.59671
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_241.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_241.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_241.jpg,-0.3018868,0.09117112,0,16.09941
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_319.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_319.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_319.jpg,-0.3018868,0.3379228,0,15.59783
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_388.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_388.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_388.jpg,-0.3018868,0.5405731,0,15.52117
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_454.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_454.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_454.jpg,-0.3018868,0.7447379,0,15.41806
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_523.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_523.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_523.jpg,0,0.9390411,0,15.47895
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_602.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_602.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_602.jpg,0,1,0,15.95632
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_671.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_671.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_671.jpg,0,1,0,16.0196
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_738.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_738.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_738.jpg,0,0.921109,0,16.11766
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_816.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_816.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_816.jpg,0,0.677484,0,16.01347
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_882.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_882.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_882.jpg,0,0.4761325,0,16.19949
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_24_951.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_24_951.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_24_951.jpg,0,0.3072642,0,16.58352
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_027.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_027.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_027.jpg,0.01886792,0.07208298,0,16.65376
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_105.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_105.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_105.jpg,0.1320755,0,0,17.32592
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_183.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_183.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_183.jpg,0.2641509,0,0,17.18124
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_252.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_252.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_252.jpg,0.3018868,0,0,16.8684
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_321.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_321.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_321.jpg,0.4150943,0,0,16.75281
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_401.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_401.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_401.jpg,0.4905661,0.1912366,0,16.5906
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_470.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_470.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_470.jpg,0.5283019,0.3567557,0,16.67526
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_536.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_536.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_536.jpg,0.5471698,0.5977018,0,17.01357
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_606.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_606.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_606.jpg,0.5849057,0.6059595,0,17.33432
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_681.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_681.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_681.jpg,0.6226415,0.3717903,0,17.60015
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_751.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_751.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_751.jpg,0.6226415,0.2017533,0,17.74755
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_821.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_821.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_821.jpg,0,0,0,17.65573
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_890.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_890.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_890.jpg,0,0.08251741,0,17.36935
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_25_967.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_25_967.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_25_967.jpg,0,0.2976396,0,17.42039
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_039.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_039.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_039.jpg,0,0.5499952,0,17.7285
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_116.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_116.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_116.jpg,0,0.5103027,0,18.16456
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_185.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_185.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_185.jpg,0,0.3308773,0,18.37888
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_254.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_254.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_254.jpg,0,0.09356447,0,18.42592
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_335.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_335.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_335.jpg,0.01886792,0,0,18.29561
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_417.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_417.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_417.jpg,0.1886793,0,0,18.13354
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_486.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_486.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_486.jpg,0.3396226,0,0,17.95506
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_554.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_554.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_554.jpg,0.509434,0,0,17.71942
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_631.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_631.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_631.jpg,0.6037736,0,0,17.56412
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_700.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_700.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_700.jpg,0.6981132,0,0,17.32909
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_768.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_768.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_768.jpg,0.7358491,0.1688851,0,17.13412
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_839.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_839.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_839.jpg,0.7547171,0.3862187,0,17.22736
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_919.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_919.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_919.jpg,0.7735849,0.4330603,0,17.53459
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_26_989.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_26_989.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_26_989.jpg,0,0.2509938,0,17.71173
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_27_066.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_27_066.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_27_066.jpg,0,0,0,17.61401
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_27_133.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_27_133.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_27_133.jpg,0,0,0,17.32915
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_27_205.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_27_205.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_27_205.jpg,0,0,0,17.18305
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_27_281.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_27_281.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_27_281.jpg,0,0,0,17.05008
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_27_350.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_27_350.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_27_350.jpg,0,0,0,17.02308
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_27_430.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_27_430.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_27_430.jpg,0,0,0,16.85501
C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\center_2018_12_18_15_32_27_499.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\left_2018_12_18_15_32_27_499.jpg,C:\Users\user\Desktop\Self_Driving_Car\Lesson4_Behavioral_Cloning\recording\IMG\right_2018_12_18_15_32_27_499.jpg,0.01886792,0,0,16.70539
